folio,tot_hog,tam_loc,est_socio,est_dis,upm,factor_sem,region,entidad
14829,1,3,2,153,02197,489,2,17
14830,1,3,2,153,02197,489,2,17
14831,1,3,2,153,02197,489,2,17
14832,1,3,2,153,02197,489,2,17
14833,1,3,2,153,02197,489,2,17
14834,1,3,2,153,02197,489,2,17
14835,1,3,2,153,02197,489,2,17
14836,1,3,2,153,02197,489,2,17
14837,1,3,2,153,02197,489,2,17
14838,1,3,2,153,02197,489,2,17
14839,1,3,2,153,02197,489,2,17
14840,1,3,2,153,02197,489,2,17
14841,1,3,3,163,02198,1231,2,17
14842,1,3,3,163,02198,1231,2,17
14843,1,3,3,163,02198,1231,2,17
14844,1,3,3,163,02199,916,2,17
14845,1,3,3,163,02199,916,2,17
14846,1,3,3,163,02199,916,2,17
14847,1,3,3,163,02199,916,2,17
14848,1,3,2,162,02200,723,2,17
14849,1,3,2,162,02200,723,2,17
14850,1,3,2,162,02200,723,2,17
14851,1,3,2,162,02200,723,2,17
14852,1,3,2,162,02201,610,2,17
14853,1,3,2,162,02201,610,2,17
14854,1,3,2,162,02201,610,2,17
14855,1,3,2,162,02201,610,2,17
14856,1,3,2,162,02201,610,2,17
14857,1,3,1,152,02202,552,2,17
14858,1,3,1,152,02202,552,2,17
14859,1,3,1,152,02202,552,2,17
14860,1,3,1,152,02202,552,2,17
14861,1,3,1,152,02202,552,2,17
14862,1,3,1,152,02202,552,2,17
14863,1,3,1,152,02202,552,2,17
14864,1,3,1,152,02202,552,2,17
14865,1,3,1,152,02202,552,2,17
14866,1,3,1,152,02202,552,2,17
14867,1,3,1,152,02202,552,2,17
14868,1,3,1,152,02202,552,2,17
14869,1,3,1,152,02202,552,2,17
14870,1,3,1,152,02202,552,2,17
14871,1,3,1,152,02202,552,2,17
14872,1,3,1,152,02202,552,2,17
14873,1,3,1,152,02202,552,2,17
14874,1,3,1,152,02202,552,2,17
14875,1,3,1,152,02202,552,2,17
14876,1,3,1,152,02202,552,2,17
14877,1,3,2,153,02203,581,2,17
14878,1,3,2,153,02203,581,2,17
14879,1,3,2,153,02203,581,2,17
14880,1,3,2,153,02203,581,2,17
14881,1,3,2,153,02203,581,2,17
14882,1,3,2,153,02203,581,2,17
14883,1,3,2,153,02203,581,2,17
14884,1,3,2,153,02203,581,2,17
14885,1,3,2,153,02203,581,2,17
14886,1,3,2,153,02203,581,2,17
14887,1,3,2,153,02203,581,2,17
14888,2,3,2,153,02203,581,2,17
14889,1,3,2,153,02203,581,2,17
14890,1,3,2,153,02203,581,2,17
14891,1,3,2,153,02203,581,2,17
14892,1,3,2,153,02203,581,2,17
14893,1,3,2,153,02203,581,2,17
14894,1,3,2,153,02203,581,2,17
14895,1,3,2,153,02203,581,2,17
14896,1,3,2,153,02204,549,2,17
14897,1,3,2,153,02204,549,2,17
14898,1,3,2,153,02204,549,2,17
14899,1,3,2,153,02204,549,2,17
14900,1,3,2,153,02204,549,2,17
14901,1,3,2,153,02204,549,2,17
14902,1,3,2,153,02204,549,2,17
14903,1,3,2,153,02204,549,2,17
14904,1,3,2,153,02204,549,2,17
14905,1,3,2,153,02204,549,2,17
14906,1,3,2,153,02204,549,2,17
14907,1,3,2,153,02204,549,2,17
14908,1,3,2,153,02204,549,2,17
14909,1,3,2,153,02204,549,2,17
14910,1,3,2,153,02204,549,2,17
14911,1,3,2,153,02204,549,2,17
14912,1,3,2,153,02204,549,2,17
14913,1,3,2,153,02204,549,2,17
14914,1,3,2,153,02205,609,2,17
14915,1,3,2,153,02205,609,2,17
14916,1,3,2,153,02205,609,2,17
14917,1,3,2,153,02205,609,2,17
14918,1,3,2,153,02205,609,2,17
14919,1,3,2,153,02205,609,2,17
14920,1,3,2,153,02205,609,2,17
14921,1,3,2,153,02205,609,2,17
14922,1,3,2,153,02205,609,2,17
14923,1,3,2,153,02205,609,2,17
14924,1,3,2,153,02205,609,2,17
14925,1,3,2,153,02205,609,2,17
14926,1,3,2,153,02205,609,2,17
14927,1,3,2,153,02205,609,2,17
14928,1,3,2,153,02205,609,2,17
14929,1,3,2,153,02205,609,2,17
14930,1,3,2,153,02205,609,2,17
14931,1,3,2,153,02205,609,2,17
14932,1,3,2,153,02205,609,2,17
14933,1,3,2,153,02206,527,2,17
14934,1,3,2,153,02206,527,2,17
14935,1,3,2,153,02206,527,2,17
14936,1,3,2,153,02206,527,2,17
14937,1,3,2,153,02206,527,2,17
14938,1,3,2,153,02206,527,2,17
14939,1,3,2,153,02206,527,2,17
14940,1,3,2,153,02206,527,2,17
14941,1,3,2,153,02206,527,2,17
14942,1,3,2,153,02206,527,2,17
14943,1,3,2,153,02206,527,2,17
14944,1,3,2,153,02206,527,2,17
14945,1,3,2,153,02206,527,2,17
14946,1,3,2,153,02206,527,2,17
14947,1,3,2,153,02206,527,2,17
14948,1,3,2,153,02206,527,2,17
14949,1,3,2,153,02206,527,2,17
14950,1,3,2,153,02207,538,2,17
14951,1,3,2,153,02207,538,2,17
14952,1,3,2,153,02207,538,2,17
14953,1,3,2,153,02207,538,2,17
14954,1,3,2,153,02207,538,2,17
14955,1,3,2,153,02207,538,2,17
14956,1,3,2,153,02207,538,2,17
14957,1,3,2,153,02207,538,2,17
14958,1,3,2,153,02207,538,2,17
14959,1,3,2,153,02207,538,2,17
14960,1,3,2,153,02207,538,2,17
14961,1,3,2,153,02207,538,2,17
14962,1,3,2,153,02207,538,2,17
14963,1,3,2,153,02207,538,2,17
14964,1,3,2,153,02207,538,2,17
14965,1,3,2,153,02207,538,2,17
14966,1,3,2,153,02207,538,2,17
14967,1,3,2,153,02207,538,2,17
14968,1,3,2,153,02207,538,2,17
14969,1,3,2,153,02207,538,2,17
14970,1,3,2,153,02208,540,2,17
14971,1,3,2,153,02208,540,2,17
14972,1,3,2,153,02208,540,2,17
14973,1,3,2,153,02208,540,2,17
14974,1,3,2,153,02208,540,2,17
14975,1,3,2,153,02208,540,2,17
14976,1,3,2,153,02208,540,2,17
14977,1,3,2,153,02208,540,2,17
14978,1,3,2,153,02208,540,2,17
14979,1,3,2,153,02208,540,2,17
14980,1,3,2,153,02208,540,2,17
14981,1,3,2,153,02208,540,2,17
14982,1,3,2,153,02208,540,2,17
14983,1,3,2,153,02208,540,2,17
14984,1,3,2,153,02208,540,2,17
14985,1,3,2,153,02208,540,2,17
14986,1,3,2,153,02208,540,2,17
14987,1,3,2,153,02208,540,2,17
14988,1,3,2,153,02208,540,2,17
14989,1,3,2,153,02208,540,2,17
14990,1,3,2,162,02209,565,2,17
14991,1,3,2,162,02209,565,2,17
14992,1,3,2,162,02209,565,2,17
14993,1,3,2,162,02209,565,2,17
14994,1,3,2,162,02209,565,2,17
14995,1,3,2,162,02210,602,2,17
14996,1,3,2,162,02210,602,2,17
14997,1,3,2,162,02210,602,2,17
14998,1,3,2,162,02210,602,2,17
14999,1,3,1,152,02211,583,2,17
15000,1,3,1,152,02211,583,2,17
15001,1,3,1,152,02211,583,2,17
15002,1,3,1,152,02211,583,2,17
15003,1,3,1,152,02211,583,2,17
15004,1,3,1,152,02211,583,2,17
15005,1,3,1,152,02211,583,2,17
15006,1,3,1,152,02211,583,2,17
15007,1,3,1,152,02211,583,2,17
15008,1,3,1,152,02211,583,2,17
15009,1,3,1,152,02211,583,2,17
15010,1,3,1,152,02211,583,2,17
15011,1,3,1,152,02211,583,2,17
15012,1,3,1,152,02211,583,2,17
15013,1,3,1,152,02211,583,2,17
15014,1,3,1,152,02211,583,2,17
15015,1,3,1,152,02211,583,2,17
15016,1,3,1,152,02211,583,2,17
15017,1,3,1,152,02211,583,2,17
15018,1,1,3,157,02212,731,2,17
15019,1,1,3,157,02212,731,2,17
15020,1,1,3,157,02212,731,2,17
15021,1,1,3,157,02212,731,2,17
15022,1,4,2,155,02213,606,2,17
15023,1,4,2,155,02213,606,2,17
15024,1,4,2,155,02213,606,2,17
15025,1,4,2,155,02213,606,2,17
15026,1,4,2,155,02213,606,2,17
15027,1,4,2,155,02213,606,2,17
15028,1,4,2,155,02213,606,2,17
15029,1,4,2,155,02213,606,2,17
15030,1,4,2,155,02213,606,2,17
15031,1,4,2,155,02213,606,2,17
15032,1,4,2,155,02213,606,2,17
15033,1,4,2,155,02213,606,2,17
15034,1,4,2,155,02213,606,2,17
15035,1,4,2,155,02213,606,2,17
15036,1,4,2,155,02213,606,2,17
15037,1,4,2,155,02213,606,2,17
15038,1,4,2,155,02213,606,2,17
15039,1,4,2,155,02213,606,2,17
15040,1,4,2,155,02213,606,2,17
15041,1,4,2,155,02214,578,2,17
15042,1,4,2,155,02214,578,2,17
15043,1,4,2,155,02214,578,2,17
15044,1,4,2,155,02214,578,2,17
15045,1,4,2,155,02214,578,2,17
15046,1,4,2,155,02214,578,2,17
15047,1,4,2,155,02214,578,2,17
15048,1,4,2,155,02214,578,2,17
15049,1,4,2,155,02214,578,2,17
15050,1,4,2,155,02214,578,2,17
15051,1,4,2,155,02214,578,2,17
15052,1,4,2,155,02214,578,2,17
15053,1,4,2,155,02214,578,2,17
15054,1,4,2,155,02214,578,2,17
15055,1,4,2,155,02214,578,2,17
15056,1,4,2,155,02214,578,2,17
15057,1,4,2,155,02214,578,2,17
15058,1,4,2,155,02214,578,2,17
15059,1,4,2,155,02215,512,2,17
15060,1,4,2,155,02215,512,2,17
15061,1,4,2,155,02215,512,2,17
15062,1,4,2,155,02215,512,2,17
15063,1,4,2,155,02215,512,2,17
15064,1,4,2,155,02215,512,2,17
15065,1,4,2,155,02215,512,2,17
15066,1,4,2,155,02215,512,2,17
15067,1,4,2,155,02215,512,2,17
15068,1,4,2,155,02215,512,2,17
15069,1,4,2,155,02215,512,2,17
15070,1,4,2,155,02215,512,2,17
15071,1,4,2,155,02215,512,2,17
15072,1,4,2,155,02215,512,2,17
15073,1,4,2,155,02215,512,2,17
15074,1,4,2,155,02215,512,2,17
15075,1,4,2,155,02215,512,2,17
15076,1,4,2,155,02215,512,2,17
15077,1,4,2,155,02215,512,2,17
15078,1,4,1,154,02216,557,2,17
15079,1,4,1,154,02216,557,2,17
15080,1,4,1,154,02216,557,2,17
15081,1,4,1,154,02216,557,2,17
15082,1,4,1,154,02216,557,2,17
15083,1,4,1,154,02216,557,2,17
15084,1,4,1,154,02216,557,2,17
15085,1,4,1,154,02216,557,2,17
15086,1,4,1,154,02216,557,2,17
15087,1,4,1,154,02216,557,2,17
15088,1,4,1,154,02216,557,2,17
15089,1,4,1,154,02216,557,2,17
15090,1,4,1,154,02216,557,2,17
15091,1,4,1,154,02216,557,2,17
15092,1,4,1,154,02216,557,2,17
15093,1,4,1,154,02216,557,2,17
15094,1,4,1,154,02216,557,2,17
15095,1,4,2,155,02217,536,2,17
15096,1,4,2,155,02217,536,2,17
15097,1,4,2,155,02217,536,2,17
15098,1,4,2,155,02217,536,2,17
15099,1,4,2,155,02217,536,2,17
15100,1,4,2,155,02217,536,2,17
15101,1,4,2,155,02217,536,2,17
15102,1,4,2,155,02217,536,2,17
15103,1,4,2,155,02217,536,2,17
15104,1,4,2,155,02217,536,2,17
15105,1,4,2,155,02217,536,2,17
15106,1,4,2,155,02217,536,2,17
15107,1,4,2,155,02217,536,2,17
15108,1,4,2,155,02217,536,2,17
15109,1,4,2,155,02217,536,2,17
15110,1,4,2,155,02217,536,2,17
15111,1,4,2,155,02217,536,2,17
15112,1,4,2,155,02217,536,2,17
15113,1,4,2,155,02217,536,2,17
15114,1,4,1,154,02218,581,2,17
15115,1,4,1,154,02218,581,2,17
15116,1,4,1,154,02218,581,2,17
15117,1,4,1,154,02218,581,2,17
15118,1,4,1,154,02218,581,2,17
15119,1,4,1,154,02218,581,2,17
15120,1,4,1,154,02218,581,2,17
15121,1,4,1,154,02218,581,2,17
15122,1,4,1,154,02218,581,2,17
15123,1,4,1,154,02218,581,2,17
15124,1,4,1,154,02218,581,2,17
15125,1,4,1,154,02218,581,2,17
15126,1,4,1,154,02218,581,2,17
15127,1,4,1,154,02218,581,2,17
15128,1,4,1,154,02218,581,2,17
15129,1,4,1,154,02218,581,2,17
15130,1,4,1,154,02218,581,2,17
15131,1,4,1,154,02218,581,2,17
15132,1,4,1,154,02218,581,2,17
15133,1,4,1,154,02218,581,2,17
15134,1,4,1,154,02219,584,2,17
15135,1,4,1,154,02219,584,2,17
15136,1,4,1,154,02219,584,2,17
15137,1,4,1,154,02219,584,2,17
15138,1,4,1,154,02219,584,2,17
15139,1,4,1,154,02219,584,2,17
15140,1,4,1,154,02219,584,2,17
15141,1,4,1,154,02219,584,2,17
15142,1,4,1,154,02219,584,2,17
15143,1,4,1,154,02219,584,2,17
15144,1,4,1,154,02219,584,2,17
15145,1,4,1,154,02219,584,2,17
15146,1,4,1,154,02219,584,2,17
15147,1,4,1,154,02219,584,2,17
15148,1,4,1,154,02219,584,2,17
15149,1,4,1,154,02219,584,2,17
15150,2,4,1,154,02219,584,2,17
15151,1,4,1,154,02219,584,2,17
15152,1,4,1,154,02220,446,2,17
15153,1,4,1,154,02220,446,2,17
15154,1,4,1,154,02220,446,2,17
15155,1,4,1,154,02220,446,2,17
15156,1,4,1,154,02220,446,2,17
15157,1,4,1,154,02220,446,2,17
15158,1,4,1,154,02220,446,2,17
15159,1,4,1,154,02220,446,2,17
15160,1,4,1,154,02220,446,2,17
15161,1,4,1,154,02220,446,2,17
15162,1,4,1,154,02220,446,2,17
15163,1,4,1,154,02220,446,2,17
15164,1,4,1,154,02220,446,2,17
15165,1,4,1,154,02220,446,2,17
15166,1,4,1,154,02220,446,2,17
15167,1,4,1,154,02220,446,2,17
15168,1,4,1,154,02220,446,2,17
15169,1,4,1,154,02220,446,2,17
15170,1,4,1,154,02220,446,2,17
15171,1,4,1,154,02220,446,2,17
15172,1,1,2,169,02221,409,2,18
15173,1,1,2,169,02221,409,2,18
15174,1,1,2,169,02221,409,2,18
15175,1,1,2,169,02221,409,2,18
15176,1,1,2,169,02221,409,2,18
15177,1,1,2,169,02222,390,2,18
15178,1,1,2,169,02222,390,2,18
15179,1,1,2,169,02222,390,2,18
15180,1,1,2,169,02222,390,2,18
15181,1,1,3,170,02223,325,2,18
15182,1,1,3,170,02223,325,2,18
15183,1,1,3,170,02223,325,2,18
15184,1,1,3,170,02223,325,2,18
15185,1,1,3,170,02224,330,2,18
15186,1,1,3,170,02224,330,2,18
15187,1,1,3,170,02224,330,2,18
15188,1,1,3,170,02224,330,2,18
15189,1,1,3,170,02224,330,2,18
15190,1,1,3,170,02225,314,2,18
15191,1,1,3,170,02225,314,2,18
15192,1,1,3,170,02225,314,2,18
15193,1,1,3,170,02225,314,2,18
15194,1,1,3,170,02225,314,2,18
15195,1,1,2,169,02226,369,2,18
15196,1,1,2,169,02226,369,2,18
15197,1,1,2,169,02226,369,2,18
15198,1,1,2,169,02226,369,2,18
15199,1,1,2,169,02226,369,2,18
15200,1,1,3,170,02227,306,2,18
15201,1,1,3,170,02227,306,2,18
15202,1,1,3,170,02227,306,2,18
15203,1,1,3,170,02228,324,2,18
15204,1,1,3,170,02228,324,2,18
15205,1,1,3,170,02228,324,2,18
15206,1,1,3,170,02228,324,2,18
15207,1,1,3,170,02228,324,2,18
15208,1,1,2,169,02229,362,2,18
15209,1,1,2,169,02229,362,2,18
15210,1,1,2,169,02229,362,2,18
15211,1,1,2,169,02229,362,2,18
15212,1,1,2,169,02229,362,2,18
15213,1,1,2,169,02230,348,2,18
15214,1,1,2,169,02230,348,2,18
15215,1,1,2,169,02230,348,2,18
15216,1,1,2,169,02230,348,2,18
15217,1,1,2,169,02230,348,2,18
15218,1,1,3,170,02231,392,2,18
15219,1,1,3,170,02231,392,2,18
15220,1,1,3,170,02231,392,2,18
15221,1,1,3,170,02231,392,2,18
15222,1,1,3,170,02231,392,2,18
15223,1,1,3,170,02232,331,2,18
15224,1,1,3,170,02232,331,2,18
15225,1,1,3,170,02232,331,2,18
15226,1,1,3,170,02232,331,2,18
15227,1,1,3,170,02232,331,2,18
15228,1,1,3,170,02233,387,2,18
15229,1,1,3,170,02233,387,2,18
15230,1,1,3,170,02233,387,2,18
15231,1,1,3,170,02233,387,2,18
15232,1,1,3,170,02233,387,2,18
15233,1,1,2,169,02234,385,2,18
15234,1,1,2,169,02234,385,2,18
15235,1,1,2,169,02235,434,2,18
15236,1,1,2,169,02235,434,2,18
15237,1,1,2,169,02235,434,2,18
15238,1,1,2,169,02235,434,2,18
15239,1,1,2,169,02235,434,2,18
15240,1,1,3,170,02236,335,2,18
15241,1,1,3,170,02236,335,2,18
15242,1,1,3,170,02236,335,2,18
15243,1,1,3,170,02236,335,2,18
15244,1,1,3,170,02237,376,2,18
15245,1,1,3,170,02237,376,2,18
15246,1,1,3,170,02237,376,2,18
15247,1,1,3,170,02238,387,2,18
15248,1,1,3,170,02238,387,2,18
15249,1,1,3,170,02238,387,2,18
15250,1,1,3,170,02238,387,2,18
15251,1,1,3,170,02238,387,2,18
15252,1,1,3,170,02239,378,2,18
15253,1,1,3,170,02239,378,2,18
15254,1,1,3,170,02239,378,2,18
15255,1,1,3,170,02239,378,2,18
15256,1,1,3,170,02239,378,2,18
15257,1,1,3,170,02240,389,2,18
15258,1,1,3,170,02240,389,2,18
15259,1,1,3,170,02240,389,2,18
15260,1,1,3,170,02240,389,2,18
15261,1,1,3,170,02240,389,2,18
15262,1,1,3,170,02241,329,2,18
15263,1,1,3,170,02241,329,2,18
15264,1,1,3,170,02241,329,2,18
15265,1,1,3,170,02241,329,2,18
15266,1,1,3,170,02241,329,2,18
15267,1,1,3,170,02242,401,2,18
15268,1,1,3,170,02242,401,2,18
15269,1,1,3,170,02242,401,2,18
15270,1,1,3,170,02242,401,2,18
15271,1,1,3,170,02243,349,2,18
15272,1,1,3,170,02243,349,2,18
15273,1,1,3,170,02243,349,2,18
15274,1,1,3,170,02243,349,2,18
15275,1,1,2,169,02244,504,2,18
15276,1,1,2,169,02244,504,2,18
15277,1,1,2,169,02244,504,2,18
15278,1,1,2,169,02244,504,2,18
15279,1,1,2,169,02244,504,2,18
15280,1,1,3,170,02245,424,2,18
15281,1,1,3,170,02245,424,2,18
15282,1,1,3,170,02245,424,2,18
15283,1,1,3,170,02245,424,2,18
15284,1,1,3,170,02245,424,2,18
15285,1,1,2,169,02246,511,2,18
15286,1,1,2,169,02246,511,2,18
15287,1,1,2,169,02246,511,2,18
15288,1,1,2,169,02246,511,2,18
15289,1,1,2,169,02246,511,2,18
15290,1,1,2,169,02247,516,2,18
15291,1,1,2,169,02247,516,2,18
15292,1,1,2,169,02247,516,2,18
15293,1,1,2,169,02247,516,2,18
15294,1,1,3,170,02248,378,2,18
15295,1,1,3,170,02248,378,2,18
15296,1,1,3,170,02248,378,2,18
15297,1,1,3,170,02248,378,2,18
15298,1,1,3,170,02248,378,2,18
15299,1,1,2,169,02249,543,2,18
15300,1,1,2,169,02249,543,2,18
15301,1,1,2,169,02249,543,2,18
15302,1,1,2,169,02249,543,2,18
15303,1,1,3,170,02250,326,2,18
15304,1,1,3,170,02250,326,2,18
15305,1,1,3,170,02250,326,2,18
15306,1,1,3,170,02250,326,2,18
15307,1,1,4,171,02251,532,2,18
15308,1,1,4,171,02251,532,2,18
15309,1,1,4,171,02251,532,2,18
15310,1,1,4,171,02251,532,2,18
15311,1,1,4,171,02251,532,2,18
15312,1,1,3,170,02252,337,2,18
15313,1,1,3,170,02252,337,2,18
15314,1,1,3,170,02252,337,2,18
15315,1,1,3,170,02252,337,2,18
15316,1,1,2,169,02253,377,2,18
15317,1,1,2,169,02253,377,2,18
15318,1,1,2,169,02253,377,2,18
15319,1,1,2,169,02253,377,2,18
15320,1,1,2,169,02253,377,2,18
15321,1,1,3,170,02254,375,2,18
15322,1,1,3,170,02254,375,2,18
15323,1,1,3,170,02254,375,2,18
15324,1,1,3,170,02254,375,2,18
15325,1,1,3,170,02254,375,2,18
15326,1,1,3,170,02255,345,2,18
15327,1,1,3,170,02255,345,2,18
15328,1,1,3,170,02255,345,2,18
15329,1,1,3,170,02255,345,2,18
